ID	Long	Lat	Present	Stable_noExpand	Stable_WhithExpand	Leading	Future	Trailing	prop_perda	Turnover_beta	Nestedness_beta	Dissimilarity_beta
416	46.5	49.5	3	0	0	0	3	3	0	0	0	0
417	47.5	13.5	3	2	3	1	4	1	0.333333333	0	0	0
418	47.5	14.5	3	3	3	0	3	0	0	0	0	0
419	47.5	15.5	3	3	3	0	3	0	0	0	0	0
420	47.5	16.5	0	0	0	0	0	0	0	0	0	0
421	47.5	17.5	0	0	0	0	0	0	0	0	0	0
422	47.5	18.5	0	0	0	0	0	0	0	0	0	0
423	47.5	19.5	0	0	0	0	0	0	0	0	0	0
424	47.5	20.5	0	0	0	0	0	0	0	0	0	0
425	47.5	21.5	0	0	0	0	0	0	0	0	0	0
426	47.5	22.5	0	0	0	0	0	0	0	0	0	0
427	47.5	23.5	0	0	0	0	0	0	0	0	0	0
428	47.5	24.5	1	0	0	0	1	1	0	0	0	0
429	47.5	25.5	0	0	0	0	0	0	0	0	0	0
430	47.5	26.5	0	0	0	0	0	0	0	0	0	0
431	47.5	27.5	0	0	0	0	0	0	0	0	0	0
432	47.5	28.5	0	0	0	0	0	0	0	0	0	0
433	47.5	29.5	0	0	0	0	0	0	0	0	0	0
434	47.5	30.5	3	0	0	0	3	3	0	0	0	0
435	47.5	31.5	3	0	0	0	3	3	0	0	0	0
436	47.5	32.5	4	0	0	0	3	3	-0.25	0	0.142857143	0.142857143
437	47.5	33.5	4	0	0	0	3	3	-0.25	0	0.142857143	0.142857143
438	47.5	34.5	4	2	2	0	4	2	0	0	0	0
439	47.5	35.5	3	3	4	1	4	0	0.333333333	0	0.142857143	0.142857143
440	47.5	36.5	4	0	1	1	5	4	0.25	0	0	0
441	47.5	37.5	5	0	0	0	5	5	0	0	0	0
442	47.5	38.5	5	0	3	3	8	5	0.6	0	0.090909091	0.090909091
443	47.5	39.5	5	0	1	1	6	5	0.2	0	0	0
444	47.5	40.5	6	2	2	0	6	4	0	0	0	0
445	47.5	41.5	5	0	1	1	6	5	0.2	0	0	0
446	47.5	47.5	3	2	2	0	3	1	0	0	0	0
447	47.5	48.5	3	0	0	0	3	3	0	0	0	0
448	47.5	49.5	3	0	0	0	3	3	0	0	0	0
449	47.5	50.5	4	0	2	2	6	4	0.5	0	0.111111111	0.111111111
450	48.5	13.5	3	2	2	0	3	1	0	0	0	0
451	48.5	14.5	3	1	1	0	3	2	0	0	0	0
452	48.5	15.5	3	1	1	0	3	2	0	0	0	0
453	48.5	16.5	0	0	1	1	1	0	0	0	0	1
454	48.5	17.5	0	0	0	0	0	0	0	0	0	0
455	48.5	18.5	0	0	0	0	0	0	0	0	0	0
456	48.5	19.5	0	0	0	0	0	0	0	0	0	0
457	48.5	20.5	0	0	0	0	0	0	0	0	0	0
458	48.5	21.5	0	0	0	0	0	0	0	0	0	0
459	48.5	22.5	0	0	0	0	0	0	0	0	0	0
460	48.5	23.5	0	0	0	0	0	0	0	0	0	0
461	48.5	24.5	0	0	0	0	0	0	0	0	0	0
462	48.5	25.5	0	0	0	0	0	0	0	0	0	0
463	48.5	26.5	0	0	1	1	1	0	0	0	0	1
464	48.5	27.5	0	0	0	0	0	0	0	0	0	0
465	48.5	28.5	0	0	0	0	0	0	0	0	0	0
466	48.5	29.5	3	0	0	0	3	3	0	0	0	0
467	48.5	30.5	3	0	0	0	3	3	0	0	0	0
468	48.5	31.5	4	0	0	0	4	4	0	0	0	0
469	48.5	32.5	5	1	1	0	3	2	-0.4	0	0.25	0.25
470	48.5	33.5	4	0	1	1	4	3	0	0	0.142857143	0.142857143
471	48.5	34.5	3	3	3	0	3	0	0	0	0	0
472	48.5	35.5	3	3	5	2	5	0	0.666666667	0	0.25	0.25
473	48.5	36.5	5	5	4	0	4	0	-0.2	0	0.111111111	0.111111111
474	48.5	37.5	6	2	3	3	7	4	0.166666667	0.333333333	0.051282051	0.384615385
475	48.5	38.5	7	7	6	0	6	0	-0.142857143	0	0.076923077	0.076923077
476	48.5	39.5	6	6	5	0	5	0	-0.166666667	0	0.090909091	0.090909091
477	48.5	40.5	6	5	6	1	7	1	0.166666667	0	0	0
478	48.5	41.5	5	3	2	0	4	2	-0.2	0	0.111111111	0.111111111
479	48.5	42.5	0	0	0	0	0	0	0	0	0	0
480	48.5	44.5	0	0	0	0	0	0	0	0	0	0
481	48.5	45.5	0	0	0	0	0	0	0	0	0	0
482	48.5	46.5	3	0	0	0	3	3	0	0	0	0
483	48.5	47.5	4	4	4	0	4	0	0	0	0	0
484	48.5	48.5	3	0	0	0	3	3	0	0	0	0
485	48.5	49.5	3	2	2	0	3	1	0	0	0	0
486	48.5	50.5	2	1	1	0	2	1	0	0	0	0
487	49.5	14.5	3	1	1	0	3	2	0	0	0	0
488	49.5	15.5	3	1	1	0	3	2	0	0	0	0
489	49.5	16.5	1	0	0	0	1	1	0	0	0	0
490	49.5	17.5	0	0	0	0	0	0	0	0	0	0
491	49.5	18.5	0	0	0	0	0	0	0	0	0	0
492	49.5	19.5	0	0	0	0	0	0	0	0	0	0
493	49.5	20.5	0	0	0	0	0	0	0	0	0	0
494	49.5	21.5	0	0	0	0	0	0	0	0	0	0
495	49.5	22.5	0	0	0	0	0	0	0	0	0	0
496	49.5	23.5	0	0	0	0	0	0	0	0	0	0
497	49.5	24.5	0	0	1	1	1	0	0	0	0	1
498	49.5	25.5	1	1	0	0	0	0	-1	0	0	1
499	49.5	26.5	1	0	1	1	2	1	1	0	0	0
500	49.5	27.5	0	0	0	0	0	0	0	0	0	0
501	49.5	30.5	4	0	0	0	4	4	0	0	0	0
502	49.5	31.5	4	1	2	1	5	3	0.25	0	0	0
503	49.5	32.5	4	0	0	0	3	3	-0.25	0	0.142857143	0.142857143
504	49.5	33.5	3	2	2	0	3	1	0	0	0	0
505	49.5	34.5	2	1	2	1	3	1	0.5	0	0	0
506	49.5	35.5	3	2	5	3	6	1	1	0	0.333333333	0.333333333
507	49.5	36.5	10	6	4	0	8	4	-0.2	0	0.111111111	0.111111111
508	49.5	37.5	10	0	0	0	10	10	0	0	0	0
509	49.5	38.5	0	0	0	0	0	0	0	0	0	0
510	49.5	39.5	3	0	1	1	4	3	0.333333333	0	0.142857143	0.142857143
511	49.5	40.5	5	0	0	0	5	5	0	0	0	0
512	49.5	41.5	4	0	0	0	4	4	0	0	0	0
513	49.5	42.5	0	0	0	0	0	0	0	0	0	0
514	49.5	43.5	0	0	0	0	0	0	0	0	0	0
515	49.5	44.5	0	0	0	0	0	0	0	0	0	0
516	49.5	45.5	0	0	0	0	0	0	0	0	0	0
517	49.5	46.5	3	3	3	0	3	0	0	0	0	0
518	49.5	47.5	4	4	4	0	4	0	0	0	0	0
519	49.5	48.5	4	1	1	0	4	3	0	0	0	0
520	49.5	49.5	3	2	2	0	3	1	0	0	0	0
521	49.5	50.5	2	1	1	0	2	1	0	0	0	0
522	49.5	51.5	3	2	1	0	2	1	-0.333333333	0	0.2	0.2
523	50.5	14.5	2	0	0	0	2	2	0	0	0	0
524	50.5	15.5	2	0	0	0	2	2	0	0	0	0
525	50.5	16.5	1	0	1	1	2	1	1	0	0	0
526	50.5	17.5	0	0	0	0	0	0	0	0	0	0
527	50.5	18.5	0	0	0	0	0	0	0	0	0	0
528	50.5	19.5	0	0	0	0	0	0	0	0	0	0
529	50.5	20.5	0	0	0	0	0	0	0	0	0	0
530	50.5	21.5	0	0	0	0	0	0	0	0	0	0
531	50.5	22.5	0	0	0	0	0	0	0	0	0	0
532	50.5	23.5	0	0	0	0	0	0	0	0	0	0
533	50.5	24.5	0	0	0	0	0	0	0	0	0	0
534	50.5	25.5	1	1	1	0	1	0	0	0	0	0
535	50.5	26.5	1	0	1	1	2	1	1	0	0	0
536	50.5	28.5	3	0	1	1	4	3	0.333333333	0	0	0
537	50.5	29.5	4	1	1	0	4	3	0	0	0	0
538	50.5	30.5	4	0	0	0	4	4	0	0	0	0
539	50.5	31.5	4	0	1	1	5	4	0.25	0	0	0
540	50.5	32.5	3	1	0	0	2	2	-0.333333333	0	0.2	0.2
541	50.5	33.5	2	1	1	0	2	1	0	0	0	0
542	50.5	34.5	2	0	1	1	3	2	0.5	0	0	0
543	50.5	35.5	3	1	3	2	5	2	0.666666667	0	0.142857143	0.142857143
544	50.5	36.5	10	9	8	0	9	1	-0.1	0	0.052631579	0.052631579
545	50.5	37.5	9	2	1	0	8	7	-0.111111111	0	0.058823529	0.058823529
546	50.5	38.5	0	0	1	1	1	0	0	0	0	1
547	50.5	39.5	0	0	0	0	0	0	0	0	0	0
548	50.5	40.5	0	0	0	0	0	0	0	0	0	0
549	50.5	41.5	0	0	0	0	0	0	0	0	0	0
550	50.5	42.5	0	0	0	0	0	0	0	0	0	0
551	50.5	43.5	0	0	0	0	0	0	0	0	0	0
552	50.5	44.5	0	0	0	0	0	0	0	0	0	0
553	50.5	45.5	0	0	0	0	0	0	0	0	0	0
554	50.5	46.5	3	0	3	3	6	3	1	0	0.142857143	0.142857143
555	50.5	47.5	3	1	3	2	5	2	0.666666667	0	0	0
556	50.5	48.5	3	0	1	1	4	3	0.333333333	0	0.142857143	0.142857143
557	50.5	49.5	4	1	1	0	4	3	0	0	0	0
558	50.5	50.5	4	1	1	0	4	3	0	0	0	0
559	50.5	51.5	4	2	2	0	4	2	0	0	0	0
560	51.5	15.5	1	0	0	0	1	1	0	0	0	0
561	51.5	16.5	1	0	0	0	1	1	0	0	0	0
562	51.5	17.5	1	0	0	0	1	1	0	0	0	0
563	51.5	18.5	0	0	0	0	0	0	0	0	0	0
564	51.5	19.5	0	0	0	0	0	0	0	0	0	0
565	51.5	20.5	0	0	0	0	0	0	0	0	0	0
566	51.5	21.5	0	0	0	0	0	0	0	0	0	0
567	51.5	22.5	0	0	0	0	0	0	0	0	0	0
568	51.5	23.5	0	0	0	0	0	0	0	0	0	0
569	51.5	24.5	0	0	0	0	0	0	0	0	0	0
570	51.5	25.5	0	0	0	0	0	0	0	0	0	0
571	51.5	26.5	0	0	0	0	0	0	0	0	0	0
572	51.5	27.5	3	1	1	0	3	2	0	0	0	0
573	51.5	28.5	4	1	1	0	4	3	0	0	0	0
574	51.5	29.5	4	0	0	0	4	4	0	0	0	0
575	51.5	30.5	5	0	0	0	4	4	-0.2	0	0.111111111	0.111111111
576	51.5	31.5	3	0	0	0	3	3	0	0	0	0
577	51.5	32.5	3	1	2	1	4	2	0.333333333	0	0	0
578	51.5	33.5	2	0	2	2	4	2	1	0	0.2	0.2
579	51.5	34.5	1	0	2	2	3	1	2	0	0.5	0.5
580	51.5	35.5	4	2	3	1	5	2	0.25	0	0	0
581	51.5	36.5	10	3	6	3	13	7	0.3	0	0	0
582	51.5	37.5	0	0	2	2	2	0	0	0	0	1
583	51.5	38.5	0	0	0	0	0	0	0	0	0	0
584	51.5	39.5	0	0	0	0	0	0	0	0	0	0
585	51.5	40.5	0	0	0	0	0	0	0	0	0	0
586	51.5	41.5	0	0	0	0	0	0	0	0	0	0
587	51.5	42.5	0	0	0	0	0	0	0	0	0	0
588	51.5	43.5	0	0	0	0	0	0	0	0	0	0
589	51.5	44.5	0	0	0	0	0	0	0	0	0	0
590	51.5	45.5	0	0	0	0	0	0	0	0	0	0
591	51.5	46.5	3	0	2	2	5	3	0.666666667	0	0	0
592	51.5	47.5	3	1	3	2	5	2	0.666666667	0	0	0
593	51.5	48.5	3	0	0	0	3	3	0	0	0	0
594	51.5	49.5	4	1	1	0	4	3	0	0	0	0
595	51.5	50.5	4	1	1	0	4	3	0	0	0	0
596	51.5	51.5	6	2	2	0	6	4	0	0	0	0
597	52.5	12.5	0	0	0	0	0	0	0	0	0	0
598	52.5	15.5	1	1	1	0	1	0	0	0	0	0
599	52.5	16.5	1	0	1	1	2	1	1	0	0	0
600	52.5	17.5	1	0	0	0	1	1	0	0	0	0
601	52.5	18.5	0	0	0	0	0	0	0	0	0	0
602	52.5	19.5	0	0	0	0	0	0	0	0	0	0
603	52.5	20.5	0	0	0	0	0	0	0	0	0	0
604	52.5	21.5	0	0	0	0	0	0	0	0	0	0
605	52.5	22.5	0	0	0	0	0	0	0	0	0	0
606	52.5	23.5	0	0	0	0	0	0	0	0	0	0
607	52.5	24.5	0	0	0	0	0	0	0	0	0	0
608	52.5	27.5	4	2	2	0	4	2	0	0	0	0
609	52.5	28.5	4	2	2	0	3	1	-0.25	0	0.142857143	0.142857143
610	52.5	29.5	4	0	0	0	3	3	-0.25	0	0.142857143	0.142857143
611	52.5	30.5	3	0	0	0	3	3	0	0	0	0
612	52.5	31.5	3	3	2	0	2	0	-0.333333333	0	0.2	0.2
613	52.5	32.5	2	0	0	0	2	2	0	0	0	0
614	52.5	33.5	0	0	0	0	0	0	0	0	0	0
615	52.5	34.5	1	1	1	1	1	0	0	1	0	1
616	52.5	35.5	6	4	3	0	4	1	-0.333333333	0	0.2	0.2
617	52.5	36.5	10	9	9	2	10	1	0	0.111111111	0.046783626	0.157894737
618	52.5	37.5	0	0	0	0	0	0	0	0	0	0
619	52.5	38.5	0	0	0	0	0	0	0	0	0	0
620	52.5	39.5	0	0	0	0	0	0	0	0	0	0
621	52.5	40.5	0	0	0	0	0	0	0	0	0	0
622	52.5	41.5	0	0	0	0	0	0	0	0	0	0
623	52.5	42.5	0	0	0	0	0	0	0	0	0	0
624	52.5	43.5	0	0	0	0	0	0	0	0	0	0
625	52.5	44.5	0	0	0	0	0	0	0	0	0	0
626	52.5	45.5	1	0	1	1	2	1	1	0	0.333333333	0.333333333
627	52.5	46.5	2	0	0	0	2	2	0	0	0	0
628	52.5	47.5	2	1	1	0	2	1	0	0	0	0
629	52.5	48.5	3	1	1	0	3	2	0	0	0	0
630	52.5	49.5	3	1	2	1	4	2	0.333333333	0	0	0
631	52.5	50.5	3	0	0	0	3	3	0	0	0	0
632	52.5	51.5	6	0	0	0	6	6	0	0	0	0
633	53.5	12.5	0	0	0	0	0	0	0	0	0	0
634	53.5	16.5	1	0	1	1	2	1	1	0	0	0
635	53.5	17.5	1	0	0	0	1	1	0	0	0	0
636	53.5	18.5	0	0	0	0	0	0	0	0	0	0
637	53.5	19.5	0	0	0	0	0	0	0	0	0	0
638	53.5	20.5	0	0	0	0	0	0	0	0	0	0
639	53.5	21.5	0	0	0	0	0	0	0	0	0	0
640	53.5	22.5	0	0	0	0	0	0	0	0	0	0
641	53.5	23.5	0	0	0	0	0	0	0	0	0	0
642	53.5	24.5	0	0	0	0	0	0	0	0	0	0
643	53.5	26.5	2	0	0	0	2	2	0	0	0	0
644	53.5	27.5	3	3	3	0	3	0	0	0	0	0
645	53.5	28.5	3	1	1	0	2	1	-0.333333333	0	0.2	0.2
646	53.5	29.5	2	0	1	1	3	2	0.5	0	0	0
647	53.5	30.5	2	1	2	1	3	1	0.5	0	0	0
648	53.5	31.5	2	0	0	0	2	2	0	0	0	0
649	53.5	32.5	0	0	0	0	0	0	0	0	0	0
650	53.5	33.5	0	0	0	0	0	0	0	0	0	0
651	53.5	34.5	1	0	0	0	1	1	0	0	0	0
652	53.5	35.5	5	2	1	0	4	3	-0.2	0	0.111111111	0.111111111
653	53.5	36.5	8	5	5	1	8	3	0	0	0.066666667	0.066666667
654	53.5	37.5	1	1	2	1	2	0	1	0	0.333333333	0.333333333
655	53.5	38.5	1	0	0	0	1	1	0	0	0	0
656	53.5	39.5	0	0	0	0	0	0	0	0	0	0
657	53.5	40.5	0	0	0	0	0	0	0	0	0	0
658	53.5	41.5	0	0	0	0	0	0	0	0	0	0
659	53.5	42.5	0	0	0	0	0	0	0	0	0	0
660	53.5	43.5	0	0	0	0	0	0	0	0	0	0
661	53.5	44.5	0	0	0	0	0	0	0	0	0	0
662	53.5	45.5	1	0	0	0	1	1	0	0	0	0
663	53.5	46.5	2	0	1	1	3	2	0.5	0	0	0
664	53.5	47.5	2	1	1	0	2	1	0	0	0	0
665	53.5	48.5	2	0	0	0	2	2	0	0	0	0
666	53.5	49.5	2	0	1	1	3	2	0.5	0	0	0
667	53.5	50.5	3	0	0	0	3	3	0	0	0	0
668	53.5	51.5	6	0	0	0	6	6	0	0	0	0
669	54.5	12.5	0	0	0	0	0	0	0	0	0	0
670	54.5	16.5	1	1	1	0	1	0	0	0	0	0
671	54.5	17.5	1	0	0	0	1	1	0	0	0	0
672	54.5	18.5	1	1	1	0	1	0	0	0	0	0
673	54.5	19.5	0	0	0	0	0	0	0	0	0	0
674	54.5	20.5	0	0	0	0	0	0	0	0	0	0
675	54.5	21.5	0	0	0	0	0	0	0	0	0	0
676	54.5	22.5	0	0	0	0	0	0	0	0	0	0
677	54.5	23.5	1	0	0	0	0	0	-1	0	0	1
678	54.5	24.5	1	1	1	0	1	0	0	0	0	0
679	54.5	26.5	2	2	1	0	1	0	-0.5	0	0.333333333	0.333333333
680	54.5	27.5	4	0	0	0	3	3	-0.25	0	0.142857143	0.142857143
681	54.5	28.5	4	0	0	0	2	2	-0.5	0	0.333333333	0.333333333
682	54.5	29.5	2	0	1	1	3	2	0.5	0	0.2	0.2
683	54.5	30.5	2	1	1	0	2	1	0	0	0	0
684	54.5	31.5	1	0	0	0	1	1	0	0	0	0
685	54.5	32.5	0	0	0	0	0	0	0	0	0	0
686	54.5	33.5	0	0	0	0	0	0	0	0	0	0
687	54.5	34.5	0	0	0	0	0	0	0	0	0	0
688	54.5	35.5	2	0	0	0	1	1	-0.5	0	0.333333333	0.333333333
689	54.5	36.5	4	2	3	1	4	1	0	0	0.142857143	0.142857143
690	54.5	37.5	2	1	3	2	4	1	1	0	0.333333333	0.333333333
691	54.5	38.5	1	0	0	0	1	1	0	0	0	0
692	54.5	39.5	0	0	0	0	0	0	0	0	0	0
693	54.5	40.5	0	0	0	0	0	0	0	0	0	0
694	54.5	41.5	0	0	0	0	0	0	0	0	0	0
695	54.5	42.5	0	0	0	0	0	0	0	0	0	0
696	54.5	43.5	0	0	0	0	0	0	0	0	0	0
697	54.5	44.5	0	0	0	0	0	0	0	0	0	0
698	54.5	45.5	1	1	1	0	1	0	0	0	0	0
699	54.5	46.5	2	0	0	0	2	2	0	0	0	0
700	54.5	47.5	2	0	0	0	2	2	0	0	0	0
701	54.5	48.5	2	0	0	0	2	2	0	0	0	0
702	54.5	49.5	2	0	0	0	2	2	0	0	0	0
703	54.5	50.5	3	0	0	0	3	3	0	0	0	0
704	54.5	51.5	3	0	0	0	3	3	0	0	0	0
705	55.5	17.5	1	1	1	0	1	0	0	0	0	0
706	55.5	18.5	1	1	1	0	1	0	0	0	0	0
707	55.5	19.5	1	1	1	0	1	0	0	0	0	0
708	55.5	20.5	0	0	0	0	0	0	0	0	0	0
709	55.5	21.5	0	0	0	0	0	0	0	0	0	0
710	55.5	22.5	2	1	1	0	1	0	-0.5	0	0.333333333	0.333333333
711	55.5	23.5	2	1	1	0	1	0	-0.5	0	0.333333333	0.333333333
712	55.5	24.5	2	1	1	0	2	1	0	0	0	0
713	55.5	25.5	2	2	2	0	2	0	0	0	0	0
714	55.5	26.5	5	3	1	0	2	1	-0.6	0	0.428571429	0.428571429
715	55.5	27.5	5	1	1	0	3	2	-0.4	0	0.25	0.25
716	55.5	28.5	5	0	0	0	2	2	-0.6	0	0.428571429	0.428571429
717	55.5	29.5	2	1	1	0	2	1	0	0	0	0
718	55.5	30.5	2	1	1	0	2	1	0	0	0	0
719	55.5	31.5	0	0	0	0	0	0	0	0	0	0
720	55.5	32.5	0	0	0	0	0	0	0	0	0	0
721	55.5	33.5	0	0	0	0	0	0	0	0	0	0
722	55.5	34.5	0	0	0	0	0	0	0	0	0	0
723	55.5	35.5	1	0	0	0	0	0	-1	0	0	1
724	55.5	36.5	3	1	3	2	5	2	0.666666667	0	0.25	0.25
725	55.5	37.5	3	0	1	1	4	3	0.333333333	0	0	0
726	55.5	38.5	2	1	2	1	3	1	0.5	0	0	0
727	55.5	39.5	2	2	2	0	2	0	0	0	0	0
728	55.5	40.5	0	0	0	0	0	0	0	0	0	0
729	55.5	41.5	0	0	0	0	0	0	0	0	0	0
730	55.5	42.5	0	0	0	0	0	0	0	0	0	0
731	55.5	43.5	0	0	0	0	0	0	0	0	0	0
732	55.5	44.5	0	0	0	0	0	0	0	0	0	0
733	55.5	45.5	0	0	0	0	0	0	0	0	0	0
734	55.5	46.5	2	0	0	0	2	2	0	0	0	0
735	55.5	47.5	2	1	1	0	2	1	0	0	0	0
736	55.5	48.5	2	0	0	0	2	2	0	0	0	0
737	55.5	49.5	2	0	1	1	3	2	0.5	0	0	0
738	55.5	50.5	3	0	0	0	3	3	0	0	0	0
739	56.5	17.5	1	1	1	0	1	0	0	0	0	0
740	56.5	18.5	1	1	1	0	1	0	0	0	0	0
741	56.5	19.5	1	0	0	0	1	1	0	0	0	0
742	56.5	20.5	1	0	0	0	1	1	0	0	0	0
743	56.5	21.5	1	0	0	0	1	1	0	0	0	0
744	56.5	22.5	2	0	0	0	0	0	-1	0	0	1
745	56.5	23.5	2	0	0	0	0	0	-1	0	0	1
746	56.5	24.5	2	1	4	3	5	1	1.5	0	0.333333333	0.333333333
747	56.5	25.5	2	2	2	1	2	0	0	0.5	0	0.5
748	56.5	26.5	5	1	3	2	6	3	0.2	0	0.111111111	0.111111111
749	56.5	27.5	5	0	0	0	3	3	-0.4	0	0.25	0.25
750	56.5	28.5	5	0	0	0	2	2	-0.6	0	0.428571429	0.428571429
751	56.5	29.5	2	2	2	1	2	0	0	0.5	0	0.5
752	56.5	30.5	1	0	0	0	1	1	0	0	0	0
753	56.5	31.5	0	0	0	0	0	0	0	0	0	0
754	56.5	32.5	0	0	0	0	0	0	0	0	0	0
755	56.5	33.5	0	0	0	0	0	0	0	0	0	0
756	56.5	34.5	0	0	0	0	0	0	0	0	0	0
757	56.5	35.5	2	0	0	0	0	0	-1	0	0	1
758	56.5	36.5	3	1	2	1	3	1	0	0	0.2	0.2
759	56.5	37.5	3	2	2	0	3	1	0	0	0	0
760	56.5	38.5	2	1	2	1	3	1	0.5	0	0	0
761	56.5	39.5	2	1	2	1	3	1	0.5	0	0	0
762	56.5	40.5	0	0	0	0	0	0	0	0	0	0
763	56.5	41.5	0	0	0	0	0	0	0	0	0	0
764	56.5	42.5	0	0	0	0	0	0	0	0	0	0
765	56.5	43.5	0	0	0	0	0	0	0	0	0	0
766	56.5	44.5	0	0	0	0	0	0	0	0	0	0
767	56.5	45.5	0	0	1	1	1	0	0	0	0	1
768	56.5	46.5	2	0	0	0	2	2	0	0	0	0
769	56.5	47.5	2	0	0	0	2	2	0	0	0	0
770	56.5	48.5	2	0	0	0	2	2	0	0	0	0
771	56.5	49.5	2	0	0	0	2	2	0	0	0	0
772	56.5	50.5	4	0	0	0	4	4	0	0	0	0
773	56.5	51.5	3	0	0	0	3	3	0	0	0	0
774	57.5	18.5	1	1	1	0	1	0	0	0	0	0
775	57.5	19.5	1	1	1	0	1	0	0	0	0	0
776	57.5	20.5	1	0	1	1	2	1	1	0	0	0
777	57.5	21.5	1	0	0	0	1	1	0	0	0	0
778	57.5	22.5	2	0	0	0	0	0	-1	0	0	1
779	57.5	23.5	2	0	0	0	0	0	-1	0	0	1
780	57.5	24.5	2	0	1	1	2	1	0	0	0	0
781	57.5	25.5	3	3	4	1	4	0	0.333333333	0	0.142857143	0.142857143
782	57.5	26.5	5	1	3	2	6	3	0.2	0	0	0
783	57.5	27.5	5	0	0	0	3	3	-0.4	0	0.25	0.25
784	57.5	28.5	3	0	0	0	1	1	-0.666666667	0	0.5	0.5
785	57.5	29.5	0	0	0	0	0	0	0	0	0	0
786	57.5	30.5	0	0	0	0	0	0	0	0	0	0
787	57.5	31.5	0	0	0	0	0	0	0	0	0	0
788	57.5	32.5	1	0	0	0	0	0	-1	0	0	1
789	57.5	33.5	1	0	0	0	0	0	-1	0	0	1
790	57.5	34.5	2	0	0	0	0	0	-1	0	0	1
791	57.5	35.5	3	1	1	1	1	0	-0.666666667	0	0.5	0.5
792	57.5	36.5	3	1	1	0	2	1	-0.333333333	0	0.2	0.2
793	57.5	37.5	3	1	1	0	2	1	-0.333333333	0	0.2	0.2
794	57.5	38.5	2	1	1	0	2	1	0	0	0	0
795	57.5	39.5	2	1	1	0	2	1	0	0	0	0
796	57.5	40.5	0	0	0	0	0	0	0	0	0	0
797	57.5	41.5	0	0	0	0	0	0	0	0	0	0
798	57.5	42.5	0	0	0	0	0	0	0	0	0	0
799	57.5	43.5	0	0	0	0	0	0	0	0	0	0
800	57.5	44.5	0	0	0	0	0	0	0	0	0	0
801	57.5	45.5	0	0	0	0	0	0	0	0	0	0
802	57.5	46.5	1	0	0	0	1	1	0	0	0	0
803	57.5	47.5	2	0	0	0	2	2	0	0	0	0
804	57.5	48.5	2	0	0	0	2	2	0	0	0	0
805	57.5	49.5	2	0	0	0	2	2	0	0	0	0
806	57.5	50.5	3	0	0	0	3	3	0	0	0	0
807	57.5	51.5	5	0	0	0	5	5	0	0	0	0
808	57.5	54.5	9	0	0	0	0	0	-1	0	0	1
809	57.5	55.5	9	0	0	0	0	0	-1	0	0	1
810	57.5	56.5	7	0	0	0	0	0	-1	0	0	1
811	57.5	57.5	7	0	0	0	0	0	-1	0	0	1
812	58.5	20.5	1	1	1	0	1	0	0	0	0	0
813	58.5	21.5	1	1	1	0	1	0	0	0	0	0
814	58.5	22.5	2	0	0	0	1	1	-0.5	0	0.333333333	0.333333333
815	58.5	23.5	2	1	1	0	2	1	0	0	0	0
816	58.5	25.5	3	0	0	0	2	2	-0.333333333	0	0.2	0.2
817	58.5	26.5	4	0	1	1	5	4	0.25	0	0	0
818	58.5	27.5	4	0	2	2	6	4	0.5	0	0.111111111	0.111111111
819	58.5	28.5	2	0	0	0	0	0	-1	0	0	1
820	58.5	29.5	0	0	1	1	1	0	0	0	0	1
821	58.5	30.5	0	0	0	0	0	0	0	0	0	0
822	58.5	31.5	1	1	1	0	1	0	0	0	0	0
823	58.5	32.5	1	0	0	0	0	0	-1	0	0	1
824	58.5	33.5	1	0	0	0	0	0	-1	0	0	1
825	58.5	34.5	3	1	1	0	2	1	-0.333333333	0	0.2	0.2
826	58.5	35.5	3	1	1	0	2	1	-0.333333333	0	0.2	0.2
827	58.5	36.5	3	0	0	0	1	1	-0.666666667	0	0.5	0.5
828	58.5	37.5	2	0	0	0	0	0	-1	0	0	1
829	58.5	38.5	2	1	1	0	2	1	0	0	0	0
830	58.5	39.5	1	0	1	1	2	1	1	0	0.333333333	0.333333333
831	58.5	40.5	0	0	0	0	0	0	0	0	0	0
832	58.5	41.5	0	0	0	0	0	0	0	0	0	0
833	58.5	42.5	0	0	0	0	0	0	0	0	0	0
834	58.5	43.5	0	0	0	0	0	0	0	0	0	0
835	58.5	44.5	0	0	0	0	0	0	0	0	0	0
836	58.5	45.5	0	0	0	0	0	0	0	0	0	0
837	58.5	46.5	1	0	0	0	1	1	0	0	0	0
838	58.5	47.5	2	0	0	0	2	2	0	0	0	0
839	58.5	48.5	2	0	0	0	2	2	0	0	0	0
840	58.5	49.5	2	0	0	0	2	2	0	0	0	0
841	58.5	50.5	4	0	0	0	4	4	0	0	0	0
842	58.5	51.5	5	0	0	0	5	5	0	0	0	0
843	58.5	52.5	6	0	0	0	0	0	-1	0	0	1
844	58.5	53.5	8	0	0	0	0	0	-1	0	0	1
845	58.5	54.5	10	0	0	0	9	9	-0.1	0	0.052631579	0.052631579
846	58.5	55.5	10	1	1	0	10	9	0	0	0	0
847	58.5	56.5	7	0	0	0	6	6	-0.142857143	0	0.076923077	0.076923077
848	58.5	57.5	7	1	1	0	7	6	0	0	0	0
849	58.5	58.5	5	4	4	0	5	1	0	0	0	0
850	58.5	59.5	5	0	0	0	5	5	0	0	0	0
851	59.5	21.5	1	1	1	0	1	0	0	0	0	0
852	59.5	22.5	2	1	2	1	3	1	0.5	0	0	0
