ID	Species	Present	Stable_noExpand_V	Stable_noExpand	Stable_WhithExpand	Leading	Trailing	Future	prop_perda
2836	Platymantis_mimulus	2	1	1	2	1	0	2	0
2845	Dendropsophus_aperomeus	5	2	3	5	3	0	5	0
2855	Eleutherodactylus_gossei	5	4	3	5	1	0	5	0
2890	Odorrana_monjerai	1	0	0	1	1	0	1	0
2903	Cophixalus_linnaeus	1	0	0	1	1	0	1	0
2907	Nymphargus_phenax	2	0	1	2	2	0	2	0
2926	Cycloramphus_dubius	2	1	1	2	1	0	2	0
2928	Tomopterna_wambensis	1	0	0	1	1	0	1	0
2937	Fejervarya_sengupti	1	0	0	1	1	0	1	0
2947	Gastrotheca_fulvorufa	6	4	4	6	2	0	6	0
2965	Boophis_sandrae	1	0	0	1	1	0	1	0
2967	Callulina_meteora	1	0	0	1	1	0	1	0
2979	Mantella_madagascariensis	5	3	3	5	2	0	5	0
3003	Platymantis_myersi	3	2	2	3	1	0	3	0
3006	Gephyromantis_azzurrae	1	0	0	1	1	0	1	0
3027	Pristimantis_scoloblepharus	2	0	1	2	2	0	2	0
3028	Gephyromantis_corvus	1	0	0	1	1	0	1	0
3038	Rhacophorus_helenae	1	0	0	1	1	0	1	0
3047	Anomaloglossus_isthminus	1	1	0	1	1	0	1	0
3053	Litoria_bibonius	2	1	1	2	1	0	2	0
3065	Odorrana_ishikawae	3	2	2	3	1	0	3	0
3078	Albericus_brevicrus	1	0	0	1	1	0	1	0
3082	Euparkerella_brasiliensis	2	1	1	2	1	0	2	0
3115	Pristimantis_veletis	1	0	0	1	1	0	1	0
3121	Aromobates_mayorgai	1	0	0	1	1	0	1	0
3130	Osteopilus_ocellatus	4	3	2	4	1	0	4	0
3132	Cophixalus_bewaniensis	1	0	0	1	1	0	1	0
3134	Litoria_fuscula	1	0	0	1	1	0	1	0
3136	Cycloramphus_izecksohni	5	3	3	5	2	0	5	0
3162	Hyperolius_bopeleti	5	3	3	5	2	0	5	0
3169	Cardioglossa_alsco	1	0	0	1	1	0	1	0
3176	Borneophrys_edwardinae	1	0	0	1	1	0	1	0
3183	Physalaemus_caete	1	0	0	1	1	0	1	0
3186	Nototriton_mime	1	0	0	1	1	0	1	0
3202	Centrolene_robledoi	1	0	0	1	1	0	1	0
3204	Xenorhina_schiefenhoeveli	2	1	1	2	1	0	2	0
3213	Probreviceps_rungwensis	5	3	3	5	2	0	5	0
3224	Bokermannohyla_nanuzae	1	0	0	1	1	0	1	0
3230	Rhacophorus_robertingeri	3	2	2	3	1	0	3	0
3257	Crossodactylus_lutzorum	1	0	0	1	1	0	1	0
3270	Mercurana_myristicapalustris	1	0	0	1	1	0	1	0
3296	Litoria_purpureolata	1	0	0	1	1	0	1	0
3302	Kalophrynus_minusculus	2	1	1	2	1	0	2	0
3317	Crotaphatrema_tchabalmbaboensis	1	0	0	1	1	0	1	0
3322	Philautus_bunitus	2	1	1	2	1	0	2	0
3368	Ambystoma_taylori	1	0	0	1	1	0	1	0
3372	Gastrotheca_aureomaculata	4	1	2	4	3	0	4	0
3406	Crossodactylus_dantei	1	0	0	1	1	0	1	0
3432	Holoaden_pholeter	1	0	0	1	1	0	1	0
3441	Centrolene_sanchezi	1	0	0	1	1	0	1	0
3452	Arthroleptis_krokosua	3	1	2	3	2	0	3	0
3462	Leptolalax_firthi	1	0	0	1	1	0	1	0
3520	Tylototriton_vietnamensis	5	2	3	5	3	0	5	0
3528	Hylomantis_aspera	8	5	5	8	3	0	8	0
3555	Craugastor_cruzi	1	0	0	1	1	0	1	0
3562	Craugastor_punctariolus	1	0	0	1	1	0	1	0
3578	Cacosternum_australis	1	0	0	1	1	0	1	0
3580	Austrochaperina_archboldi	1	0	0	1	1	0	1	0
3591	Austrochaperina_adamantina	2	1	1	2	2	0	2	0
3596	Ansonia_spinulifer	6	2	4	6	4	0	6	0
3617	Platymantis_adiastolus	2	1	1	2	1	0	2	0
3626	Litoria_graminea	1	0	0	1	1	0	1	0
3646	Nyctimystes_trachydermis	2	1	1	2	1	0	2	0
3652	Pristimantis_anotis	1	0	0	1	1	0	1	0
3654	Eleutherodactylus_rogersi	3	2	2	3	1	0	3	0
3655	Arlequinus_krebsi	2	0	1	2	2	0	2	0
3665	Sphaenorhynchus_mirim	1	0	0	1	1	0	1	0
3696	Nectophrynoides_pseudotornieri	1	0	0	1	1	0	1	0
3697	Pelophryne_albotaeniata	1	1	0	1	1	0	1	0
3711	Alsodes_vittatus	1	0	0	1	1	0	1	0
3714	Caudacaecilia_weberi	1	1	0	1	0	0	1	0
3720	Occidozyga_diminutiva	3	2	2	3	1	0	3	0
3742	Boophis_andohahela	1	0	0	1	1	0	1	0
3768	Schistometopum_thomense	1	1	0	1	0	0	1	0
3774	Cacosternum_aggestum	1	0	0	1	1	0	1	0
3814	Chiasmocleis_cordeiroi	1	0	0	1	1	0	1	0
3837	Bolitoglossa_decora	1	0	0	1	1	0	1	0
3849	Pleurodeles_nebulosus	1	1	0	1	0	0	1	0
3861	Uraeotyphlus_oommeni	1	0	0	1	1	0	1	0
3950	Exerodonta_juanitae	2	0	1	2	2	0	2	0
3974	Eleutherodactylus_cundalli	3	2	2	3	1	0	3	0
3980	Litoria_biakensis	1	0	0	1	1	0	1	0
4061	Rana_ulma	2	1	1	2	1	0	2	0
4066	Litoria_chrisdahli	1	0	0	1	1	0	1	0
4115	Cophixalus_nubicola	1	0	0	1	1	0	1	0
4198	Cyclorana_manya	8	5	5	8	3	0	8	0
4208	Arthroleptis_nguruensis	1	0	0	1	1	0	1	0
4253	Eleutherodactylus_guanahacabibes	2	1	1	2	1	0	2	0
4256	Nyctibatrachus_dattatreyaensis	1	0	0	1	1	0	1	0
4261	Atelognathus_patagonicus	1	0	0	1	1	0	1	0
4268	Hyalinobatrachium_kawense	1	0	0	1	1	0	1	0
4280	Boophis_microtympanum	8	5	5	8	3	0	8	0
4290	Engystomops_montubio	5	3	3	5	2	0	5	0
4296	Bolitoglossa_cataguana	1	0	0	1	1	0	1	0
4298	Boophis_elenae	1	0	0	1	1	0	1	0
4299	Alsodes_coppingeri	1	0	0	1	1	0	1	0
4312	Alsodes_verrucosus	2	1	1	2	1	0	2	0
4351	Oscaecilia_elongata	1	0	0	1	1	0	1	0
4409	Ameerega_cainarachi	1	0	0	1	1	0	1	0
4422	Arthroleptis_bioko	1	0	0	1	1	0	1	0
4463	Callulops_stictogaster	5	3	3	5	2	0	5	0
4476	Echinotriton_andersoni	5	4	3	5	1	0	5	0
4489	Oedipina_petiola	1	0	0	1	1	0	1	0
4498	Xenorhina_varia	1	0	0	1	1	0	1	0
4550	Scinax_muriciensis	1	0	0	1	1	0	1	0
4573	Aplastodiscus_albofrenatus	5	3	3	5	2	0	5	0
4577	Probreviceps_uluguruensis	2	1	1	2	1	0	2	0
4592	Boophis_xerophilus	4	3	2	4	1	0	4	0
4595	Physalaemus_moreirae	1	0	0	1	1	0	1	0
4599	Arthroleptella_rugosa	1	0	0	1	1	0	1	0
4624	Centrolene_solitaria	1	0	0	1	1	0	1	0
4640	Brachycephalus_pombali	1	0	0	1	1	0	1	0
4662	Barygenys_cheesmanae	1	0	0	1	1	0	1	0
4677	Pristimantis_yumbo	1	0	0	1	1	0	1	0
4680	Thoropa_taophora	3	1	2	3	2	0	3	0
4682	Gegeneophis_madhavai	1	0	0	1	1	0	1	0
4689	Eleutherodactylus_barlagnei	2	1	1	2	1	0	2	0
4700	Liophryne_similis	1	0	0	1	1	0	1	0
4715	Fejervarya_modestus	1	0	0	1	1	0	1	0
4724	Rhinella_chrysophora	1	0	0	1	1	0	1	0
4746	Boulengerula_taitana	1	0	0	1	1	0	1	0
4755	Nyctibatrachus_humayuni	1	0	0	1	1	0	1	0
4769	Leptolalax_croceus	1	0	0	1	1	0	1	0
4775	Theloderma_gordoni	6	4	4	6	2	0	6	0
4783	Pristimantis_anolirex	1	0	0	1	1	0	1	0
4786	Boophis_piperatus	1	0	0	1	1	0	1	0
4795	Litoria_gasconi	1	0	0	1	1	0	1	0
4804	Boophis_andrangoloaka	1	0	0	1	1	0	1	0
4812	Rhacophorus_fasciatus	5	2	3	5	3	0	5	0
4814	Rana_omiltemana	1	0	0	1	1	0	1	0
4821	Dendrophryniscus_organensis	1	0	0	1	1	0	1	0
4825	Hylarana_persimilis	1	0	0	1	1	0	1	0
4826	Hyalinobatrachium_tricolor	1	0	0	1	1	0	1	0
4837	Rhacophorus_modestus	2	0	1	2	2	0	2	0
4846	Leptobrachium_tagbanorum	1	1	0	1	1	0	1	0
4853	Telmatobius_hypselocephalus	1	0	0	1	1	0	1	0
4854	Scinax_insperatus	1	0	0	1	1	0	1	0
4863	Ptychohyla_leonhardschultzei	7	4	5	7	4	0	7	0
4878	Calluella_volzi	5	3	3	5	2	0	5	0
4883	Mannophryne_collaris	1	0	0	1	1	0	1	0
4905	Boophis_haingana	1	0	0	1	1	0	1	0
4908	Pristimantis_maculosus	2	0	1	2	2	0	2	0
4927	Scinax_rogerioi	4	2	2	4	2	0	4	0
4979	Hylodes_vanzolinii	1	0	0	1	1	0	1	0
4990	Stumpffia_grandis	4	2	2	4	2	0	4	0
5018	Litoria_singadanae	1	0	0	1	1	0	1	0
5032	Scinax_pombali	1	0	0	1	1	0	1	0
5039	Uperoleia_micra	1	0	0	1	1	0	1	0
5042	Rhacophorus_angulirostris	1	0	0	1	1	0	1	0
5055	Sabahphrynus_maculatus	1	0	0	1	1	0	1	0
5096	Ambystoma_ordinarium	1	0	0	1	1	0	1	0
5097	Boophis_popi	1	0	0	1	1	0	1	0
5102	Nectophrynoides_laticeps	1	0	0	1	1	0	1	0
5116	Ichthyophis_longicephalus	1	0	0	1	1	0	1	0
5133	Chiasmocleis_capixaba	6	3	4	6	3	0	6	0
5138	Allobates_fratisenescus	1	0	0	1	1	0	1	0
5146	Proceratophrys_minuta	1	0	0	1	1	0	1	0
5147	Eleutherodactylus_cochranae	4	2	2	4	2	0	4	0
5164	Craugastor_nefrens	1	0	0	1	1	0	1	0
5166	Hylophorbus_sextus	1	0	0	1	1	0	1	0
5167	Heleophryne_rosei	1	0	0	1	1	0	1	0
5176	Cardioglossa_oreas	4	1	2	4	3	0	4	0
5188	Sphaerotheca_strachani	1	0	0	1	1	0	1	0
5203	Pristimantis_esmeraldas	1	0	1	1	1	0	1	0
5205	Brachycephalus_nodoterga	2	1	1	2	2	0	2	0
5211	Myersiohyla_kanaima	2	0	1	2	2	0	2	0
5240	Philautus_amoenus	2	1	1	2	1	0	2	0
5251	Rhacophorus_vampyrus	1	0	1	1	1	0	1	0
5262	Dasypops_schirchi	6	3	4	6	3	0	6	0
5268	Nyctibatrachus_jog	1	0	1	1	1	0	1	0
5283	Hylarana_jimiensis	5	3	3	5	2	0	5	0
5319	Ansonia_echinata	1	0	1	1	1	0	1	0
5325	Tylototriton_daweishanensis	1	0	1	1	1	0	1	0
5327	Albericus_exclamitans	1	0	1	1	1	0	1	0
5331	Gephyromantis_tschenki	1	0	1	1	1	0	1	0
5386	Phrynobatrachus_leveleve	1	1	1	1	0	0	1	0
5401	Megophrys_kobayashii	1	0	1	1	1	0	1	0
5428	Anodonthyla_jeanbai	1	0	1	1	1	0	1	0
5436	Arthroleptis_bivittatus	1	0	1	1	1	0	1	0
5438	Amolops_minutus	1	0	1	1	1	0	1	0
5450	Rhinella_vellardi	1	0	1	1	1	0	1	0
5472	Raorchestes_kakachi	1	0	1	1	1	0	1	0
5482	Hylarana_macrops	4	2	2	4	2	0	4	0
5493	Craugastor_chrysozetetes	1	0	1	1	1	0	1	0
5496	Noblella_personina	1	0	1	1	1	0	1	0
5514	Dendrophryniscus_skuki	1	0	1	1	1	0	1	0
5528	Stumpffia_helenae	1	0	1	1	1	0	1	0
5537	Mantidactylus_pauliani	1	0	1	1	1	0	1	0
5612	Hyperolius_endjami	1	0	1	1	1	0	1	0
5620	Gastrotheca_ovifera	1	0	1	1	1	0	1	0
5654	Sanguirana_albotuberculata	1	1	1	1	0	0	1	0
5666	Ambystoma_leorae	1	0	1	1	1	0	1	0
5674	Paedophryne_amauensis	1	0	1	1	1	0	1	0
5677	Philautus_acutirostris	8	4	5	8	4	0	8	0
5714	Dendrotriton_bromeliacius	1	0	1	1	1	0	1	0
5717	Isthmohyla_pictipes	4	2	2	4	2	0	4	0
5742	Scaphiophryne_marmorata	5	3	3	5	2	0	5	0
5754	Austrochaperina_polysticta	1	0	1	1	1	0	1	0
5769	Alsodes_norae	1	0	1	1	1	0	1	0
5786	Leptobrachium_kanowitense	1	0	1	1	1	0	1	0
5805	Breviceps_branchi	1	0	1	1	1	0	1	0
5806	Rhacophorus_robinsonii	4	2	2	4	2	0	4	0
5824	Cacosternum_platys	6	4	4	6	2	0	6	0
5831	Plectrohyla_chrysopleura	1	0	1	1	1	0	1	0
5833	Boophis_schuboeae	1	0	1	1	1	0	1	0
5843	Didynamipus_sjostedti	1	0	1	1	1	0	1	0
5866	Eleutherodactylus_jasperi	2	1	1	2	1	0	2	0
5874	Scinax_carnevallii	9	5	6	9	4	0	9	0
5875	Hyloxalus_excisus	2	0	1	2	2	0	2	0
5880	Afrixalus_knysnae	3	1	2	3	2	0	3	0
5881	Andinobates_cassidyhornae	1	0	1	1	1	0	1	0
5901	Oscaecilia_zweifeli	1	0	1	1	1	0	1	0
5913	Litoria_rivicola	3	2	2	3	1	0	3	0
5940	Eleutherodactylus_hedricki	2	1	1	2	1	0	2	0
5944	Albericus_variegatus	2	1	1	2	1	0	2	0
5955	Amietia_wittei	1	0	1	1	1	0	1	0
5975	Nyctimystes_papua	1	0	1	1	1	0	1	0
5976	Arthroleptis_nlonakoensis	1	0	1	1	1	0	1	0
5981	Xenorhina_scheepstrai	1	0	1	1	1	0	1	0
5988	Ischnocnema_holti	1	0	1	1	1	0	1	0
6000	Philautus_surrufus	1	0	1	1	1	0	1	0
6021	Callulops_eremnosphax	1	0	1	1	1	0	1	0
6037	Incilius_spiculatus	1	1	1	1	0	0	1	0
6051	Crossodactylus_cyclospinus	1	0	1	1	1	0	1	0
6056	Duttaphrynus_totol	1	0	1	1	1	0	1	0
6076	Atelopus_carbonerensis	1	0	1	1	1	0	1	0
6094	Uraeotyphlus_menoni	1	0	1	1	1	0	1	0
6103	Oophaga_occultator	1	0	1	1	1	0	1	0
6104	Paedophryne_swiftorum	1	0	1	1	1	0	1	0
6111	Ixalotriton_parvus	1	1	1	1	0	0	1	0
6112	Clinotarsus_curtipes	5	2	3	5	3	0	5	0
6117	Boophis_luciae	1	0	1	1	1	0	1	0
6156	Odorrana_livida	2	1	1	2	1	0	2	0
6203	Limnonectes_leytensis	8	4	5	8	4	0	8	0
6226	Ichthyophis_nguyenorum	1	0	1	1	1	0	1	0
6243	Litoria_dux	1	0	1	1	1	0	1	0
6250	Pristimantis_illotus	1	0	1	1	1	0	1	0
6253	Duellmanohyla_ignicolor	1	1	1	1	0	0	1	0
6260	Hyperolius_angolensis	1	0	1	1	1	0	1	0
6277	Cycloramphus_lithomimeticus	1	0	1	1	1	0	1	0
6281	Amietia_vandijki	5	4	3	5	1	0	5	0
6292	Oreophryne_monticola	2	1	1	2	1	0	2	0
6303	Nyctibatrachus_gavi	1	0	1	1	1	0	1	0
6318	Aplastodiscus_weygoldti	2	1	1	2	1	0	2	0
6319	Zachaenus_parvulus	5	3	3	5	2	0	5	0
6335	Anodonthyla_vallani	1	0	1	1	1	0	1	0
6377	Rhinella_centralis	1	0	1	1	1	0	1	0
6437	Oedipina_taylori	4	1	2	4	3	0	4	0
6442	Nectophrynoides_cryptus	1	0	1	1	1	0	1	0
6453	Rhombophryne_coronata	7	4	5	7	3	0	7	0
6456	Centrolene_savagei	5	2	3	5	3	0	5	0
6466	Centrolene_guanacarum	1	0	1	1	1	0	1	0
6491	Atelopus_limosus	1	1	1	1	0	0	1	0
6497	Raorchestes_bobingeri	1	0	1	1	1	0	1	0
6501	Aromobates_capurinensis	1	0	1	1	1	0	1	0
6510	Alsodes_monticola	1	0	1	1	1	0	1	0
6511	Eleutherodactylus_hypostenor	2	1	1	2	1	0	2	0
6515	Litoria_macki	1	0	1	1	1	0	1	0
6520	Albericus_siegfriedi	1	0	1	1	1	0	1	0
6559	Rhacophorus_jarujini	2	1	1	2	1	0	2	0
6568	Pristimantis_peraticus	2	0	1	2	2	0	2	0
6581	Callulops_fojaensis	1	0	1	1	1	0	1	0
6588	Vitreorana_antisthenesi	2	1	1	2	2	0	2	0
6596	Hyperolius_thomensis	1	1	1	1	0	0	1	0
6597	Cophixalus_interruptus	1	0	1	1	1	0	1	0
6606	Sphaerotheca_leucorhynchus	2	1	1	2	1	0	2	0
6635	Hyperolius_dintelmanni	1	0	1	1	1	0	1	0
6640	Plethodon_kisatchie	8	5	5	8	3	0	8	0
6682	Oedipina_maritima	1	0	1	1	1	0	1	0
6705	Proceratophrys_phyllostomus	1	0	1	1	1	0	1	0
6709	Batrachoseps_luciae	2	0	1	2	2	0	2	0
6712	Atelopus_senex	3	2	2	3	2	0	3	0
6716	Litoria_pratti	1	0	1	1	1	0	1	0
6726	Hylarana_rufipes	1	0	1	1	1	0	1	0
6732	Aparasphenodon_bokermanni	1	0	1	1	1	0	1	0
6752	Rana_okaloosae	1	1	1	1	0	0	1	0
6754	Boophis_laurenti	2	1	1	2	1	0	2	0
6769	Dendropsophus_studerae	1	0	1	1	1	0	1	0
6816	Litoria_oenicolen	1	0	1	1	1	0	1	0
6817	Osornophryne_talipes	5	3	3	5	2	0	5	0
6820	Leptodactylus_rhodostima	4	1	2	4	3	0	4	0
6856	Nyctimystes_semipalmatus	3	2	2	3	1	0	3	0
6877	Litoria_capitula	2	1	1	2	1	0	2	0
6893	Ichthyophis_youngorum	1	0	1	1	1	0	1	0
6894	Diasporus_citrinobapheus	1	0	1	1	1	0	1	0
6895	Pristimantis_alalocophus	1	0	1	1	1	0	1	0
6899	Bufo_spinosus	1	0	1	1	1	0	1	0
6903	Polypedates_chlorophthalmus	1	0	1	1	1	0	1	0
6926	Nectophrynoides_minutus	2	1	1	2	1	0	2	0
6976	Eleutherodactylus_ricordii	3	2	2	3	1	0	3	0
6988	Nyctibatrachus_minimus	1	0	1	1	1	0	1	0
7001	Cophixalus_caverniphilus	1	0	1	1	1	0	1	0
7008	Nymphargus_prasinus	2	0	1	2	2	0	2	0
7015	Phyllobates_lugubris	8	7	5	8	1	0	8	0
7076	Scinax_strigilatus	1	0	1	1	1	0	1	0
7087	Pseudophilautus_hoipolloi	3	1	2	3	2	0	3	0
7089	Kalophrynus_calciphilus	1	0	1	1	1	0	1	0
7105	Nectophrynoides_poyntoni	1	0	1	1	1	0	1	0
7111	Xenorhina_huon	1	0	1	1	1	0	1	0
7179	Ansonia_inthanon	1	0	1	1	1	0	1	0
7188	Hyla_hallowellii	5	4	3	5	1	0	5	0
7189	Xenophrys_brachykolos	2	1	1	2	1	0	2	0
7193	Isthmohyla_pseudopuma	4	2	2	4	2	0	4	0
848	Hynobius_retardatus	21	8	11	8	3	10	21	0
294	Scinax_humilis	12	9	8	9	4	0	12	0
2374	Metamagnusia_slateri	10	7	6	7	3	0	10	0
6385	Diasporus_quidditus	16	8	9	8	4	4	16	0
7055	Gephyromantis_ventrimaculatus	11	6	7	6	5	0	11	0
5962	Rhinella_arenarum	213	98	108	98	15	107	213	0
2731	Ptychadena_oxyrhynchus	816	341	339	374	52	443	817	0.00122549
6690	Phrynobatrachus_natalensis	1031	424	396	469	74	568	1037	0.005819593
6644	Quasipaa_boulengeri	119	41	66	51	14	69	120	0.008403361
1232	Phrynomantis_microps	315	138	160	172	41	146	318	0.00952381
5580	Rana_kukunoris	105	40	58	42	8	64	106	0.00952381
4293	Strongylopus_grayii	95	40	54	47	8	49	96	0.010526316
1847	Bufo_gargarizans	538	145	244	182	53	362	544	0.011152416
2975	Physalaemus_riograndensis	79	30	47	39	11	41	80	0.012658228
4510	Craugastor_augusti	144	51	80	68	20	78	146	0.013888889
2849	Amietia_angolensis	470	188	210	223	45	254	477	0.014893617
1038	Amietophrynus_xeros	662	235	325	271	54	401	672	0.01510574
6361	Xenophrys_minor	124	48	71	57	12	69	126	0.016129032
2749	Litoria_infrafrenata	185	98	96	98	16	82	188	0.016216216
7042	Hyla_arenicolor	173	58	91	68	20	108	176	0.01734104
366	Dendropsophus_ebraccatus	56	24	34	36	13	21	57	0.017857143
3042	Rhinella_spinulosa	166	70	90	81	20	88	169	0.018072289
2938	Litoria_eucnemis	55	28	33	29	3	27	56	0.018181818
3456	Incilius_occidentalis	53	19	31	21	4	33	54	0.018867925
809	Bombina_variegata	207	92	105	92	16	105	211	0.019323671
4150	Salamandra_salamandra	357	159	177	183	42	181	364	0.019607843
2201	Rana_dalmatina	347	128	170	155	31	199	354	0.020172911
5372	Ranitomeya_uakarii	47	17	27	18	2	30	48	0.021276596
3066	Rana_catesbeiana	1086	288	411	361	103	750	1111	0.023020258
1172	Ptychadena_pumilio	477	206	216	246	50	242	488	0.023060797
2636	Chiromantis_petersii	84	39	50	52	15	34	86	0.023809524
2930	Odorrana_margaretae	83	27	50	34	7	51	85	0.024096386
4767	Ptychadena_schillukorum	536	241	257	274	43	275	549	0.024253731
5092	Rugosa_rugosa	80	31	48	37	9	45	82	0.025
1069	Pelophylax_bedriagae	76	44	46	46	11	32	78	0.026315789
4693	Oreobates_cruralis	38	14	21	15	3	24	39	0.026315789
2997	Pelophylax_perezi	111	64	63	70	7	44	114	0.027027027
6665	Rhinella_veraguensis	35	17	19	18	4	18	36	0.028571429
775	Ambystoma_macrodactylum	239	63	130	78	21	168	246	0.029288703
3111	Dendropsophus_koechlini	131	49	74	65	18	70	135	0.030534351
5457	Desmognathus_auriculatus	96	40	55	47	10	52	99	0.03125
1966	Leptodactylus_laticeps	64	27	39	29	2	37	66	0.03125
1903	Triturus_carnifex	95	34	54	38	8	60	98	0.031578947
5516	Rana_dybowskii	283	53	151	62	12	230	292	0.03180212
3776	Smilisca_phaeota	62	33	38	42	11	22	64	0.032258065
2175	Polypedates_leucomystax	834	379	372	433	79	428	861	0.032374101
1365	Pleurodema_nebulosum	60	24	37	26	8	36	62	0.033333333
7152	Hylarana_novaeguineae	30	12	16	13	3	18	31	0.033333333
456	Incilius_alvarius	57	22	35	24	7	35	59	0.035087719
4675	Hemiphractus_helioi	28	9	15	9	1	19	29	0.035714286
2141	Hyla_intermedia	55	11	34	13	3	44	57	0.036363636
6660	Gastrophryne_elegans	27	12	15	16	4	12	28	0.037037037
273	Uperodon_globulosus	186	88	98	95	17	98	193	0.037634409
5263	Tomopterna_cryptotis	1062	394	407	454	95	648	1102	0.037664783
4078	Pleurodema_tucumanum	53	27	33	29	3	26	55	0.037735849
4952	Osteocephalus_planiceps	79	28	48	31	5	51	82	0.037974684
1817	Limnonectes_kuhlii	288	129	157	161	36	138	299	0.038194444
4226	Elachistocleis_bicolor	181	78	96	93	20	95	188	0.038674033
3634	Geotrypetes_seraphini	127	66	72	76	11	56	132	0.039370079
4495	Duttaphrynus_stomaticus	477	157	224	186	41	310	496	0.039832285
4585	Pleurodema_marmoratum	75	29	46	32	7	46	78	0.04
4973	Phyllomedusa_venusta	25	11	14	12	1	14	26	0.04
5692	Oscaecilia_bassleri	25	12	14	13	4	13	26	0.04
678	Typhlonectes_natans	25	8	14	8	3	15	26	0.04
6123	Odontophrynus_occidentalis	99	39	57	46	11	57	103	0.04040404
5243	Hyla_savignyi	146	53	84	59	16	93	152	0.04109589
4615	Pristimantis_platydactylus	24	6	13	7	1	18	25	0.041666667
4799	Hadromophryne_natalensis	24	8	13	9	4	16	25	0.041666667
689	Ptychadena_mascareniensis	932	396	389	463	80	508	971	0.041845494
4356	Amietophrynus_garmani	214	85	116	85	30	113	223	0.042056075
36	Pachymedusa_dacnicolor	46	25	27	27	3	21	48	0.043478261
3698	Tomopterna_natalensis	68	27	43	33	8	38	71	0.044117647
6822	Litoria_amboinensis	45	19	26	22	5	25	47	0.044444444
2660	Lepidobatrachus_llanensis	45	19	26	25	7	22	47	0.044444444
6481	Hemisus_marmoratus	962	396	394	467	94	538	1005	0.044698545
203	Noblella_myrmecoides	66	19	40	22	4	47	69	0.045454545
3994	Bufo_verrucosissimus	22	8	12	9	2	14	23	0.045454545
6997	Euphlyctis_cyanophlyctis	479	161	227	198	47	303	501	0.045929019
5397	Hyla_squirella	129	57	74	68	12	67	135	0.046511628
692	Hylarana_garritor	85	48	51	52	6	37	89	0.047058824
3045	Pelobates_cultripes	85	50	51	57	9	32	89	0.047058824
2932	Hypsiboas_balzani	21	8	11	9	2	13	22	0.047619048
2012	Notophthalmus_meridionalis	21	8	12	8	6	9	22	0.047619048
5763	Anaxyrus_boreas	458	105	212	135	43	345	480	0.048034934
6284	Anaxyrus_punctatus	308	91	161	91	39	206	323	0.048701299
3079	Limnodynastes_fletcheri	161	57	90	65	12	104	169	0.049689441
2902	Xenopus_muelleri	581	257	286	311	61	299	610	0.049913941
5193	Pristimantis_toftae	40	11	23	13	4	29	42	0.05
570	Pristimantis_croceoinguinis	40	13	23	15	3	27	42	0.05
719	Scutiger_sikimmensis	20	5	11	6	3	15	21	0.05
208	Nymphargus_bejaranoi	20	7	11	8	4	13	21	0.05
3260	Platymantis_papuensis	99	51	57	63	16	41	104	0.050505051
6216	Ambystoma_gracile	79	35	49	39	5	44	83	0.050632911
1424	Rana_macrocnemis	117	54	69	60	11	63	123	0.051282051
4432	Lissotriton_boscai	39	15	22	17	3	24	41	0.051282051
1090	Duttaphrynus_melanostictus	818	339	370	408	79	453	861	0.052567237
1475	Pristimantis_variabilis	95	37	55	48	11	52	100	0.052631579
1959	Pseudacris_cadaverina	19	8	10	9	2	11	20	0.052631579
3	Callulops_doriae	19	11	11	12	2	8	20	0.052631579
3812	Litoria_caerulea	435	196	200	228	42	230	458	0.052873563
4849	Hoplobatrachus_occipitalis	847	335	379	398	70	494	892	0.053128689
7038	Strauchbufo_raddei	637	162	310	197	53	474	671	0.053375196
2043	Duttaphrynus_himalayanus	93	30	54	35	8	63	98	0.053763441
34	Eurycea_quadridigitata	111	48	64	54	8	63	117	0.054054054
5920	Pelophylax_kurtmuelleri	37	18	21	23	5	16	39	0.054054054
3367	Hoplobatrachus_tigerinus	384	145	188	166	32	239	405	0.0546875
397	Cyclorana_platycephala	201	63	107	80	21	132	212	0.054726368
1495	Hyperolius_pusillus	126	62	74	69	13	64	133	0.055555556
5446	Conraua_beccarii	36	19	21	21	3	17	38	0.055555556
2407	Plethodon_dunni	18	8	10	9	3	10	19	0.055555556
4986	Pseudacris_regilla	233	78	131	91	19	155	246	0.055793991
4961	Poyntonophrynus_lughensis	107	57	62	63	10	50	113	0.056074766
1301	Amietophrynus_steindachneri	177	84	95	94	16	93	187	0.056497175
4028	Arthroleptis_stenodactylus	175	78	95	88	16	97	185	0.057142857
6271	Litoria_latopalmata	174	65	95	75	12	109	184	0.057471264
2784	Engystomops_freibergi	243	93	144	93	22	150	257	0.057613169
2090	Fejervarya_limnocharis	1084	418	412	512	124	635	1147	0.058118081
819	Bolitoglossa_altamazonica	222	84	124	84	24	130	235	0.058558559
186	Rana_aurora	51	19	31	22	5	32	54	0.058823529
2695	Anaxyrus_californicus	17	6	10	7	1	11	18	0.058823529
3139	Sachatamia_ilex	17	7	10	9	2	9	18	0.058823529
3694	Craugastor_occidentalis	17	10	10	11	2	7	18	0.058823529
3890	Odontophrynus_americanus	368	134	185	160	31	230	390	0.059782609
4333	Rana_chaochiaoensis	50	16	30	19	6	34	53	0.06
6808	Pristimantis_ventrimarmoratus	66	26	42	30	10	40	70	0.060606061
3623	Batrachyla_leptopus	33	16	19	18	4	17	35	0.060606061
749	Phrynobatrachus_acridoides	198	93	105	93	21	105	210	0.060606061
